Actor,Soma de Facebook_likes,id_title
Dorian Missick,1000,4426
Dorian Missick,1000,4494
Dororthy Thorton,2,2636
Dorothy Lamour,178,3891
Dorothy Lamour,178,3991
Dorothy Lyman,86,4663
Dottie Alexander,0,4971
Doug Bradley,337,3804
Doug Brochu,254,3952
Doug Cockle,24,1575
Doug E. Doug,953,1688
Doug E. Doug,953,2770
Doug Walker,131,5
Douglas Haase,629,1048
Douglas Smith,480,1459
Douglas Smith,480,3839
Douglas Smith,480,4049
Dougray Scott,794,221
Dougray Scott,794,804
Dougray Scott,794,1054
Dougray Scott,794,1402
Dougray Scott,794,1733
Dougray Scott,794,1840
Dougray Scott,794,2482
Dougray Scott,794,2889
Dov Tiefenbach,108,4806
Dove Cameron,570,3869
Dr. Dre,231,3910
Drake,916,336
Drake Bell,1000,1473
Drake Bell,1000,2220
Drake Bell,1000,3249
Drake Bell,1000,3618
Drea de Matteo,739,1685
Dreama Walker,601,1870
Dreama Walker,601,4852
Dree Hemingway,64,3202
Drew Carey,311,455
Drew Fuller,906,3242
Drew Fuller,906,3303
Drew Powell,129,2079
Drew Powell,129,2674
Drew Sidora,311,714
Drew Sidora,311,4694
Drew Waters,848,3242
Drew Waters,848,3650
Drew Waters,848,4496
Duane Jones,108,3888
Duane Jones,108,4952
Dulé Hill,922,3229
Dulé Hill,922,3808
Dustin Diamond,312,4515
Dustin Fitzsimons,349,1198
Dustin Fitzsimons,349,4875
Dustin Ingram,427,4401
Dustin Lance Black,191,4205
Dustin Milligan,499,2600
Dustin Milligan,499,3082
Dustin Milligan,499,3258
Dustin Nguyen,220,2284
Dwayne Johnson,12000,169
Dwayne Johnson,12000,212
Dwayne Johnson,12000,252
Dwayne Johnson,12000,295
Dwayne Johnson,12000,315
Dwayne Johnson,12000,326
Dwayne Johnson,12000,416
Dwayne Johnson,12000,451
Dwayne Johnson,12000,511
Dwayne Johnson,12000,545
Dwayne Johnson,12000,591
Dwayne Johnson,12000,615
Dwayne Johnson,12000,738
Dwayne Johnson,12000,778
Dwayne Johnson,12000,836
Dwayne Johnson,12000,943
Dwayne Johnson,12000,960
Dwayne Johnson,12000,1666
Dwayne Johnson,12000,1849
Dwayne Johnson,12000,2047
Dwayne Johnson,12000,2086
Dwayne Johnson,12000,2633
Dwayne Johnson,12000,4650
Dwight Henry,168,4362
Dwight Schultz,432,261
Dwight Yoakam,324,1044
Dwight Yoakam,324,1510
Dwight Yoakam,324,1821
Dwight Yoakam,324,2720
Dwight Yoakam,324,3822
Dyan Cannon,257,744
Dyan Cannon,267,4096
Dyan Cannon,267,4148
Dylan Authors,20,2319
Dylan Baker,812,854
Dylan Baker,812,1397
Dylan Baker,812,1422
Dylan Baker,812,1902
Dylan Baker,812,2571
Dylan Baker,812,3056
Dylan Baker,812,3623
Dylan Baker,812,3921
Dylan Baker,812,4103
Dylan Baker,812,4768
Dylan Kussman,35,3300
Dylan Minnette,1000,816
Dylan Minnette,1000,1085
Dylan Minnette,1000,2283
Dylan Minnette,1000,3801
Dylan Minnette,1000,3901
Dylan Minnette,1000,4570
Dylan Moran,427,1156
Dylan Moran,427,3183
Dylan Moran,427,3742
Dylan Moran,427,3825
Dylan Schombing,74,507
Dylan Walsh,426,949
Dylan Walsh,426,1242
Dylan Walsh,426,1424
Dylan Walsh,426,2460
Eamonn Walker,706,2998
Eamonn Walker,706,3573
Eamonn Walker,706,3956
Earl Cameron,189,3282
Eartha Kitt,558,299
Eartha Kitt,558,1159
Eartha Kitt,558,2855
Eartha Kitt,558,4637
Ebon Moss-Bachrach,211,1242
Ebon Moss-Bachrach,211,5024
Ed Begley Jr.,783,151
Ed Begley Jr.,783,1283
Ed Begley Jr.,783,1583
Ed Begley Jr.,783,2007
Ed Begley Jr.,783,2272
Ed Begley Jr.,783,2903
Ed Begley Jr.,783,2981
Ed Begley Jr.,783,3515
Ed Begley Jr.,783,4567
Ed Begley Jr.,783,4943
Ed Lauter,897,781
Ed Lauter,897,1555
Ed Lauter,897,2546
Ed Lauter,897,4069
Ed Quinn,538,3819
Ed Skrein,805,813
Ed Skrein,805,2117
Ed Speleers,762,302
Ed Speleers,762,3956
Ed Stoppard,95,1449
Ed Wynn,382,3586
Eddie Albert,196,3102
Eddie Albert,196,4615
Eddie Baroo,165,197
Eddie Cahill,639,1759
Eddie Cibrian,849,1696
Eddie Cibrian,849,1993
Eddie Cibrian,849,2496
Eddie Cibrian,849,2779
Eddie Cibrian,849,2966
Eddie Cibrian,849,3755
Eddie Cibrian,849,4495
Eddie Deezen,726,92
Eddie Deezen,726,587
Eddie Griffin,489,1915
Eddie Griffin,489,2034
Eddie Griffin,489,2098
Eddie Griffin,489,2399
Eddie Griffin,489,2847
Eddie Griffin,489,3417
Eddie Griffin,489,4104
Eddie Griffin,489,4392
Eddie Griffin,489,4658
Eddie Izzard,776,42
Eddie Izzard,776,638
Eddie Izzard,776,1677
Eddie Izzard,776,2747
Eddie Izzard,776,3068
Eddie Izzard,776,3309
Eddie Izzard,776,3392
Eddie Jemison,336,1533
Eddie Jemison,336,4403
Eddie Jones,53,3138
Eddie Jones,53,4841
Eddie Kaye Thomas,484,2143
Eddie Kaye Thomas,484,2685
Eddie Marsan,979,50
Eddie Marsan,979,117
Eddie Marsan,979,142
Eddie Marsan,979,213
Eddie Marsan,979,367
Eddie Marsan,979,605
Eddie Marsan,979,961
Eddie Marsan,979,1469
Eddie Marsan,979,2261
Eddie Marsan,979,2524
Eddie Marsan,979,2534
Eddie Marsan,979,3061
Eddie Peng,22,811
Eddie 'Piolin' Sotelo,252,3203
Eddie Redmayne,13000,63
Eddie Redmayne,13000,659
Eddie Redmayne,13000,882
Eddie Redmayne,13000,2611
Eddie Redmayne,13000,2642
Eddie Redmayne,13000,3156
Eddie Redmayne,13000,3840
Eddie Rouse,61,1311
Eddie Rouse,61,4998
Eddie Spears,699,4755
Eddie Vedder,562,4339
Eden Riegel,145,721
Edgar Arreola,455,1645
Edgar Arreola,455,2191
Edgar Buchanan,142,4726
Edgar Ramírez,897,134
Edgar Ramírez,897,184
Edgar Ramírez,897,319
Edgar Ramírez,897,1025
Edgar Ramírez,897,1215
Edgar Ramírez,897,1678
Edgar Ramírez,897,2021
Edgar Ramírez,897,2352
Edgar Ramírez,897,2467
Edgar Tancangco,0,5035
Edi Gathegi,725,2294
Edi Gathegi,725,2771
Edi Gathegi,725,2964
Edi Gathegi,725,3546
Edie Falco,659,3664
Edie Falco,659,4644
Edie Falco,659,4742
Edie Falco,659,4835
Edith Massey,105,5026
Edmund McMillen,0,4966
Edouard Baer,59,2813
Edouard Baer,59,3450
Eduard Fernández,7,1508
Eduardo Noriega,278,1794
Eduardo Noriega,278,2729
Eduardo Verástegui,377,1352
Eduardo Verástegui,377,3088
Eduardo Verástegui,377,4036
Edward Andrews,125,4077
Edward Conna,43,4027
Edward Everett Horton,172,4707
Edward Fox,125,2747
Edwin Hodge,200,3731
Edwin Neal,371,3279
Edwin Neal,371,4937
Eileen Brennan,1000,769
Eileen Brennan,1000,2616
Eileen Brennan,1000,3106
Eileen Brennan,1000,3669
Eion Bailey,749,1829
Eion Bailey,749,4670
Ejner Federspiel,0,4913
Elaine Bromka,178,4919
Elaine Bromka,178,4921
Elaine Cassidy,203,2486
Elaine Cassidy,203,2734
Elaine Hendrix,670,2149
Elaine Hendrix,670,2700
Elaine Hendrix,670,2781
Elaine Hendrix,670,3255
Elaine Hendrix,670,3905
Elaine Hendrix,670,4885
Elaine Stritch,586,753
Elaine Stritch,586,1084
Elaine Stritch,586,1253
Elden Henson,577,460
Elden Henson,577,1672
Elden Henson,577,2723
Elden Henson,577,3103
Elden Henson,577,4199
Elden Henson,577,4584
Elden Henson,577,4961
Elea Oberon,51,2346
Eleanor Bron,52,3530
Eleanor Parker,354,3360
Elena Anaya,1000,1794
Elena Anaya,1000,3082
Elena Anaya,1000,3840
Elena Lyadova,45,3958
Elena Satine,842,3935
Eli Marienthal,157,4840
Elijah Kelley,339,532
Elina Abai Kyzy,0,4469
Elina Alminas,149,2859
Elio Germano,48,498
Elisa Donovan,201,2822
Elisabeth Harnois,921,144
Elise Muller,98,4910
Elise Neal,165,4155
Elissa Dowling,307,4965
Elissa Dowling,307,5001
Eliza Coupe,490,2797
Eliza Coupe,489,5042
Elizabeth Berkley,893,1290
Elizabeth Berkley,893,1600
Elizabeth Berkley,893,1862
Elizabeth Berkley,893,4015
Elizabeth Berrington,65,2713
Elizabeth Blackmore,150,2516
Elizabeth Daily,971,398
Elizabeth Daily,971,501
Elizabeth Daily,971,1610
Elizabeth Daily,971,1751
Elizabeth Daily,971,1914
Elizabeth Daily,971,1973
Elizabeth Debicki,509,51
Elizabeth Debicki,509,549
Elizabeth Debicki,509,3477
Elizabeth MacRae,29,3496
Elizabeth McGovern,553,1773
Elizabeth McGovern,553,3055
Elizabeth McGovern,553,3195
Elizabeth McGovern,553,3587
Elizabeth Meriwether,25,4407
Elizabeth Montgomery,1000,480
Elizabeth Perkins,664,709
Elizabeth Perkins,664,724
Elizabeth Perkins,664,1074
Elizabeth Perkins,664,1149
Elizabeth Perkins,664,1436
Elizabeth Perkins,664,2731
Elizabeth Stenholt,503,4844
Elizabeth Streb,0,4777
Ella Joyce,124,4569
Ella Wahlestedt,587,2862
Ellar Coltrane,230,3907
Ellen Albertini Dow,957,2039
Ellen Albertini Dow,957,2873
Ellen Barkin,552,880
Ellen Barkin,551,2058
Ellen Barkin,551,2359
Ellen Barkin,551,2390
Ellen Barkin,551,3163
Ellen Barkin,551,3747
Ellen Barkin,551,3882
Ellen Block,0,4819
Ellen Burstyn,1000,1515
Ellen Burstyn,1000,1648
Ellen Burstyn,1000,1805
Ellen Burstyn,1000,2332
Ellen Burstyn,1000,2917
Ellen Burstyn,1000,3519
Ellen Burstyn,1000,3794
Ellen Burstyn,1000,3850
Ellen Burstyn,1000,4224
Ellen Burstyn,1000,4928
Ellen Ross,48,3979
Ellen Sandweiss,58,2516
Ellen Sandweiss,58,4814
Ellen Wong,719,425
Ellia Thompson,3,4789
Ellie Cornell,101,3745
Ellie Kendrick,221,3441
Elliott Gould,471,401
Elliott Gould,471,2854
Elodie Yung,934,164
Elodie Yung,934,169
Elpidia Carrillo,174,4007
Elsa Lanchester,266,3586
Elton John,442,335
Elton John,442,1166
Elton John,442,4702
Elvis Nolasco,372,4484
Elvis Tsui,7,1345
Elyas M'Barek,150,3459
Embeth Davidtz,795,1875
Embeth Davidtz,795,2362
Embeth Davidtz,795,2898
Embeth Davidtz,795,3057
Embeth Davidtz,795,4835
Eme Ikwuakor,135,4877
Emilia Clarke,10000,110
Emilia Clarke,10000,2179
Emilia Fox,396,1449
Émilie Dequenne,98,3322
Emilio Estefan Jr.,20,1098
Emily Alyn Lind,289,2589
Emily Baldoni,261,4601
Emily Gorell,0,4925
Emily Meade,374,1963
Emily Meade,374,2239
Emily Meade,374,3916
Emily Nelson,47,4132
Emily Osment,1000,1343
Emily Osment,1000,1609
Emily Pearson,12,4205
Emily Podleski,1000,3569
Emily Ratajkowski,625,716
Emily Ratajkowski,625,4276
Emily Rios,231,4797
Emily Watson,876,513
Emily Watson,876,1569
Emily Watson,876,1720
Emily Watson,876,1953
Emily Watson,876,1970
Emily Watson,876,2330
Emily Watson,876,2377
Emily Watson,876,2642
Emily Watson,876,3535
Emily Wickersham,348,969
Emir Kusturica,2000,1718
Emir Kusturica,2000,2880
Emma Bell,703,1262
Emma Bell,702,3306
Emma Caulfield,970,3472
Emma Caulfield,970,3491
Emma Caulfield,970,4768
Emma de Caunes,132,1928
Emma Eliza Regan,0,5029
Emma Kenney,151,305
Emma Lung,42,3015
Emma Stone,15000,22
Emma Stone,15000,40
Emma Stone,15000,242
Emma Stone,15000,954
Emma Stone,15000,997
Emma Stone,15000,1390
Emma Stone,15000,1876
Emma Stone,15000,1918
Emma Stone,15000,2049
Emma Stone,15000,2415
Emma Stone,15000,2476
Emma Stone,15000,2640
Emma Stone,15000,2715
Emma Stone,15000,3390
Emma Watson,9000,194
Emma Watson,9000,286
Emma Watson,9000,757
Emma Watson,9000,1547
Emma Watson,9000,2345
Emmanuel Kabongo,677,4212
Emmanuelle Béart,569,3401
Emmanuelle Bercot,20,3833
Emmanuelle Riva,432,3265
Emmanuelle Seigner,413,2803
Emmanuelle Vaugier,1000,1649
Emmanuelle Vaugier,1000,2499
Emmanuelle Vaugier,1000,3698
Emraan Hashmi,724,4594
Enrico Colantoni,724,1087
Enrico Colantoni,724,1548
Enrico Colantoni,724,3624
Enrico Colantoni,724,4280
Enrique Iglesias,876,1754
Enrique Murciano,195,3260
Enrique Villén,27,3950
Enzo Petito,24,4499
Eoin Macken,533,3200
Eric Ambriz,12,5031
Eric Blore,23,4707
Eric Cantona,240,1932
Eric Christmas,45,3564
Eric Dane,2000,712
Eric Dane,2000,889
Eric Dane,2000,4046
Eric Dane,2000,4465
Eric Elmosnino,29,3089
Eric Godon,39,2713
Eric Idle,795,108
Eric Idle,795,407
Eric Idle,795,848
Eric Idle,795,1285
Eric Idle,795,1317
Eric Idle,795,2116
Eric Idle,795,2134
Eric Idle,795,3235
Eric Idle,795,4796
Eric Jacobson,91,1089
Eric Johnson,373,3447
Eric Johnson,373,3569
Eric Lange,274,4501
Eric Lloyd,775,658
Eric Lloyd,775,2084
Eric Lloyd,775,4635
Eric Mabius,637,3040
Eric Mabius,637,3966
Eric Mabius,637,5039
Eric McCormack,440,814
Eric McCormack,440,2304
Eric Mendenhall,607,2366
Eric Peterson,59,1057
Eric Schlosser,3,4555
Eric Schweig,322,1212
Eric Schweig,322,2913
Eric Sheffer Stevens,120,4259
Eric Stoltz,902,1093
Eric Stoltz,902,1779
Eric Stoltz,902,2626
Eric Stoltz,902,2850
Eric Stoltz,902,3195
Eric Stoltz,902,3356
Eric Stoltz,902,3682
Eric Stoltz,902,4122
Eric Stoltz,902,4420
Eric Stonestreet,904,520
Eric Stonestreet,904,1411
Eric Stuart,82,4065
Eric Sykes,83,2486
Eric Winter,954,1341
Eric Winter,954,2932
Eric Worre,0,4788
Erica Leerhsen,184,2663
Erica Linz,31,2002
Erick Avari,567,288
Erick Avari,567,1833
Erick Avari,567,3909
Erick Avari,567,4691
Erick Elias,165,4109
Erik Estrada,583,3595
Erik Knudsen,583,2502
Erik Palladino,263,4347
Erik Per Sullivan,593,968
Erik Per Sullivan,593,2557
Erika Christensen,931,853
Erika Christensen,931,2955
Erika Christensen,931,3122
Erika Christensen,931,3126
Erika Christensen,931,3323
Erin Bethea,150,4724
Erin Bethea,150,4956
Erin Boyes,46,2997
Erin Cipolletti,9,4984
Erin Daniels,303,3495
Erin Fitzgerald,99,3539
Erin Gray,307,4071
Erin O'Brien,634,2367
Erin Pitt,120,4378
Erin Wasson,106,3524
Erland Josephson,92,4810
Ernie Reyes Jr.,445,1884
Ernie Reyes Jr.,444,2474
Ernie Reyes Jr.,444,3936
Eros Vlahos,167,1465
Errol Flynn,843,4509
Esai Morales,699,2338
Esai Morales,699,3191
Esai Morales,699,3558
Esai Morales,699,3812
Esai Morales,699,4885
Essence Atkins,713,1937
Essence Atkins,713,3918
Essence Atkins,713,4181
Essence Atkins,713,4375
Essence Atkins,713,4393
Essie Davis,309,125
Essie Davis,309,197
Estella Warren,658,288
Estella Warren,658,578
Estella Warren,658,744
Estella Warren,658,3909
Estella Warren,658,3912
Estelle Parsons,224,2711
Estelle Parsons,224,4883
Esther Williams,675,4168
Esther Williams,675,4219
Ethan Embry,982,462
Ethan Embry,982,499
Ethan Embry,982,1340
Ethan Embry,982,1359
Ethan Embry,982,2511
Ethan Embry,982,2677
Ethan Embry,982,3128
Ethan Embry,982,3291
Ethan Embry,982,4184
Ethan Embry,982,4221
Ethan Embry,982,4965
Ethan Peck,800,4235
Ethan Stiefel,111,2432
Ethan Suplee,1000,355
Ethan Suplee,1000,1593
Ethan Suplee,1000,1630
Ethan Suplee,1000,2544
Ethan Suplee,1000,2883
Ethan Suplee,1000,3176
Ethan Suplee,1000,3581
Ethan Suplee,1000,3719
Ethan Suplee,1000,3796
Ethan Suplee,1000,4853
Eugene Roche,23,4933
Eugenia Khirivskaya,22,3958
Eugenie Bondurant,637,684
Eugenio Derbez,399,3706
Eugenio Derbez,399,4380
Eva Amurri Martino,797,2063
Eva Amurri Martino,797,3003
Eva Amurri Martino,797,3122
Eva Amurri Martino,797,3759
Eva Birthistle,54,3048
Eva Boehnke,0,5041
Eva Bourne,48,4523
Eva Carrozza,0,4730
Eva Green,6000,25
Eva Green,6000,262
Eva Green,6000,287
Eva Green,6000,692
Eva Green,6000,2900
Eva Green,6000,2945
Eva LaRue,576,3933
Eva Marcille,255,3665
Eva Marie Saint,649,1521
Eva Marie Saint,649,2659
Evan Jones,196,1178
Evan McGuire,4,3409
Evan Parke,84,26
Evan Parke,84,2050
Evan Parke,84,4695
Evan Ross,616,3189
Evan Ross,616,4426
Eve,223,586
Eve Ensler,17,4638
Eve Plumb,235,4793
Evelyn Jefferson,0,4916
Everett McGill,201,2896
Everett McGill,201,3180
Everett McGill,201,4141
Everett Sloane,29,4329
Evgeniy Mironov,15,2011
Ewen Bremner,557,50
Ewen Bremner,557,331
Ewen Bremner,557,416
Ewen Bremner,557,1326
Ewen Bremner,557,2135
Ewen Bremner,557,2293
Ewen Bremner,557,2726
Ewen Bremner,557,4051
Ewen Solon,9,2343
Exie Booker,359,4714
Ezra Miller,3000,2885
Ezra Miller,3000,3517
Ezra Miller,3000,3616
Ezra Miller,3000,3955
F. Murray Abraham,670,417
F. Murray Abraham,670,1148
F. Murray Abraham,670,1579
F. Murray Abraham,670,1907
F. Murray Abraham,670,2037
F. Murray Abraham,670,2046
F. Murray Abraham,670,2362
F. Murray Abraham,670,2408
Fabian Bolin,309,3876
Fabio Testi,37,4141
Fabrice Luchini,80,2126
Facundo Lombard,357,1650
Fadia Nadda,5,3960
Faizon Love,585,978
Faizon Love,585,1651
Faizon Love,585,1784
Faizon Love,585,1911
Faizon Love,585,2689
Faizon Love,585,3368
Faizon Love,585,3506
Faizon Love,585,3768
Faizon Love,585,3911
Faizon Love,585,4356
Fana Mokoena,98,1523
Fann Wong,154,962
Fanny Ardant,288,1932
Fares Fares,254,1047
Fares Fares,254,3876
Farrah Fawcett,1000,2575
Farrah Fawcett,1000,3483
Fay Masterson,126,4963
Faye Dunaway,977,1059
Faye Dunaway,977,1947
Faye Dunaway,977,2332
Faye Dunaway,977,3408
Faye Dunaway,977,3726
Faye Dunaway,977,3789
Faye Dunaway,977,3919
Faye Dunaway,977,3970
Fedja van Huêt,20,3857
Fedor Bondarchuk,35,1383
Fedor Bondarchuk,35,1732
Felicia Pearson,161,4484
Felicity Huffman,508,325
Felicity Huffman,508,992
Felicity Huffman,508,3809
Felicity Huffman,508,4545
Felix Avitia,33,4775
Félix Moati,8,4718
Fenella Woolgar,87,1792
Ferdinando Vetere,50,2753
Fereshteh Sadre Orafaiy,5,5028
Fergie,529,498
Fernanda Andrade,403,4546
Fernanda Machado,39,3554
Fernanda Montenegro,119,3977
Fernanda Montenegro,119,4145
Fernanda Torres,24,3977
Fernando Cayo,143,3917
Fernando Rey,165,2181
Fernando Rey,165,4227
Filippo Timi,101,2202
Finlay Currie,70,3753
Finn Ireland,107,2550
Finn Wittrock,769,664
Finn Wittrock,769,1221
Finn Wittrock,769,2328
Finola Hughes,224,4865
Fiona Dourif,253,4629
Fiona Glascott,55,3048
Fiona Shaw,687,115
Fiona Shaw,687,203
Fiona Shaw,687,1170
Fiona Shaw,687,1491
Fionnula Flanagan,482,1622
Fionnula Flanagan,482,1805
Fionnula Flanagan,482,2486
Fionnula Flanagan,482,3617
Fionnula Flanagan,482,4054
Firass Dirani,239,2674
Fisher Stevens,922,1170
Fisher Stevens,922,1173
Fisher Stevens,922,1321
Fisher Stevens,922,1730
Fisher Stevens,922,2280
Fisher Stevens,922,2458
Fisher Stevens,922,2598
Fisher Stevens,922,3320
Fisher Stevens,922,3329
Fisher Stevens,922,4015
Fisher Stevens,922,4590
Flaco Navaja,64,4871
Flavio Parenti,144,3190
Flea,535,1913
Flea,535,4189
Flint Beverage,259,4927
Florence Henderson,337,4878
Florian Lukas,65,3577
Forrest Tucker,88,4550
Fortunato Cerlino,9,3580
Fran Drescher,859,479
Fran Drescher,859,3764
Fran Kranz,557,2406
Frances Bavier,407,4726
Frances Bay,491,3105
Frances Bay,491,4605
Frances Conroy,827,258
Frances Conroy,827,314
Frances Conroy,827,850
Frances Conroy,827,2125
Frances Conroy,827,2427
Frances Conroy,827,3382
Frances Conroy,827,3442
Frances Conroy,827,3561
Frances Conroy,827,4009
Frances Fisher,638,571
Frances Fisher,638,1232
Frances Fisher,638,1562
Frances Fisher,638,2539
Frances Fisher,638,2556
Frances Fisher,638,2761
Frances Fisher,638,3055
Frances Fisher,638,3943
Frances Fisher,638,4317
Frances Fisher,638,4578
Frances Lee McCain,107,3363
Frances O'Connor,575,686
Frances O'Connor,575,1051
Frances O'Connor,575,1197
Frances O'Connor,575,4862
Francesc Pagès,132,3079
Francesca Capaldi,144,324
Francesca Rettondini,78,2215
Francine Blake,0,4716
Francis Capra,937,1787
Francis Capra,937,3624
Francis Lederer,20,4665
Franco Nero,576,592
Franco Nero,576,2114
Franco Nero,576,2749
Franco Nero,576,3763
François Bégaudeau,15,4040
François Berléand,86,3678
François Chau,294,3187
François Cluzet,541,1327
François Cluzet,541,1506
François Cluzet,541,2008
François Cluzet,541,3221
François Cluzet,541,4718
François Damiens,24,3089
Françoise Yip,186,3437
Frank Dillane,571,321
Frank Faylen,66,4477
Frank Finlay,338,1449
Frank Finlay,338,1972
Frank Finlay,338,3067
Frank Finlay,338,3661
Frank Gerrish,81,4572
Frank Gerrish,81,4955
Frank Grillo,798,285
Frank Grillo,798,1695
Frank Grillo,798,1901
Frank Grillo,798,1963
Frank Grillo,798,1979
Frank Grillo,798,2110
Frank Grillo,798,3095
Frank Grillo,798,3916
Frank Grillo,798,4127
Frank Hvam,33,4165
Frank Langella,903,12
Frank Langella,903,351
Frank Langella,903,608
Frank Langella,903,757
Frank Langella,903,1233
Frank Langella,903,1280
Frank Langella,903,1355
Frank Langella,903,1731
Frank Langella,902,1960
Frank Langella,902,2337
Frank Langella,902,3201
Frank Langella,902,3982
Frank Langella,902,4196
Frank Langella,902,4297
Frank McHugh,37,3851
Frank Rautenbach,48,4522
Frank Vincent,356,2426
Frank Vincent,356,3999
Frank Vincent,356,4143
Frank Vincent,356,4307
Frank Welker,2000,335
Frank Welker,2000,840
Frank Welker,2000,964
Frank Welker,2000,1093
Frank Welker,2000,1230
Frank Welker,2000,1568
Frank Welker,2000,1748
Frank Welker,2000,3724
Frank Whaley,436,1466
Frank Whaley,436,4608
Frankie Muniz,934,1638
Frankie Muniz,934,1854
Frankie Muniz,934,1905
Frankie Muniz,934,2232
Frankie Muniz,934,2629
Frankie Muniz,934,2799
Frankie Muniz,934,3181
Frankie Muniz,934,3474
Frankie Valli,197,2444
Franky G,93,3680
Franky G,93,5014
Fred Armisen,424,3390
Fred Armisen,424,4677
Fred Gwynne,886,1052
Fred Gwynne,886,2764
Fred Gwynne,886,3020
Fred Gwynne,886,3032
Fred MacMurray,516,4070
Fred Malatesta,8,4428
Fred Melamed,105,3497
Fred Rogers,419,848
Fred Tatasciore,118,404
Fred Ward,459,723
Fred Ward,459,1634
Fred Ward,459,1774
Fred Ward,459,2270
Fred Ward,459,2557
Fred Ward,459,3366
Fred Willard,729,59
Fred Willard,729,715
Fred Willard,729,845
Fred Willard,729,2183
Fred Willard,729,2193
Fred Willard,729,2438
Fred Willard,729,2723
Fred Willard,729,2943
Fred Willard,729,3291
Fred Willard,729,3754
Fred Willard,729,3926
Fred Willard,729,4009
Fred Williamson,767,749
Freddie Jones,124,2428
Freddy Rodríguez,579,596
Freddy Rodríguez,579,1558
Freddy Rodríguez,579,3299
Freddy Rodríguez,579,3774
Frederic Forrest,236,3334
Frederick Weller,152,3630
Fredro Starr,237,2839
Fredro Starr,237,4783
French Stewart,319,4134
Frida Hallgren,24,4790
Fritz Kortner,3,4665
G.J. Echternkamp,8,4643
G.W. Bailey,421,264
G.W. Bailey,421,3231
G.W. Krauss,20,4592
Gabourey Sidibe,906,408
Gabourey Sidibe,906,1358
Gabourey Sidibe,906,2827
Gabourey Sidibe,906,3097
Gabourey Sidibe,906,3990
Gabriel Almirón,0,2131
Gabriel Bateman,300,3555
Gabriel Bateman,300,3701
Gabriel Beristain,70,4453
Gabriel Damon,320,2914
Gabriel Hogan,83,4809
Gabriel Iglesias,511,3918
Gabriel Millman,13000,2898
Gabriel Reyes,8,4609
Gabriel Thomson,35,415
Gabriela Castillo,134,4964
Gabrielle Carteris,330,3045
Gabrielle Reece,52,4175
Gaby Hoffmann,612,387
Gaby Hoffmann,612,2292
Gaby Hoffmann,612,2647
Gaby Hoffmann,612,3613
Gaby Hoffmann,612,4492
Gaby Hoffmann,612,4561
Gael Le Cornec,165,2748
